file,image_url,image_src,dest,action,note
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,highlights-wizard.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/highlights-wizard.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/highlights-wizard.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,fad-logical-w-ips.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,registration.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,bastion.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,netstat.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,fad-wizard-1.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/1_Task0/index.md,highlights-wizard.png,NOT FOUND,,missing-shortcode,figure-shortcode
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,fad-serverpool.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/fad-serverpool.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/fad-serverpool.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,fad-serverpool1.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/fad-serverpool1.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/fad-serverpool1.png,moved,leaf
/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/index.md,fad-serverpool2.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/fad-serverpool2.png,/home/ubuntu/pythonProjects/AppSec103-203-FortiADC/content/02Initial Configuration/4_Task3/fad-serverpool2.png,moved,leaf
